151761,165,ok
151927,162,ok
152090,165,ok
152256,163,ok
152420,166,ok
152587,162,ok
152750,164,ok
152915,160,ok
153075,165,ok
153241,159,ok
153400,164,ok
153565,159,ok
153725,161,ok
153886,158,ok
154045,160,ok
154206,164,ok
154370,164,ok
154535,166,ok
154702,157,ok
154860,164,ok
155025,159,ok
155185,165,ok
155351,158,ok
155510,164,ok
155675,159,ok
155835,163,ok
155998,161,ok
156160,160,ok
156321,163,ok
156485,164,ok
156650,167,ok
156818,162,ok
156980,159,ok
157140,159,ok
157300,165,ok
157466,158,ok
157625,165,ok
157790,159,ok
157950,160,ok
158111,158,ok
158270,159,ok
158430,158,ok
158589,164,ok
158754,166,ok
158921,162,ok
159084,159,ok
159244,164,ok
159409,165,ok
159575,158,ok
159734,166,ok
159902,158,ok
160061,159,ok
160221,159,ok
160380,165,ok
160545,163,ok
160709,164,ok
160875,166,ok
161041,158,ok
161200,164,ok
161364,159,ok
161524,165,ok
161691,158,ok
161849,164,ok
162015,164,ok
162179,161,ok
162342,157,ok
162499,166,ok
162666,158,ok
162825,164,ok
162990,166,ok
163157,157,ok
163315,159,ok
163474,159,ok
163634,164,ok
163799,161,ok
163961,162,ok
164124,164,ok
164290,160,ok
164451,163,ok
164614,160,ok
164775,158,ok
164934,165,ok
165100,161,ok
165262,157,ok
165420,159,ok
165580,159,ok
165739,164,ok
165905,159,ok
166064,164,ok
166229,164,ok
166394,166,ok
166561,158,ok
166720,159,ok
166880,158,ok
167039,164,ok
167204,166,ok
167371,157,ok
167529,159,ok
167689,160,ok
167850,166,ok
168017,162,ok
168180,164,ok
168344,160,ok
168505,166,ok
168671,157,ok
168829,160,ok
168990,158,ok
169149,164,ok
169315,161,ok
169477,157,ok
169635,159,ok
169794,160,ok
169955,164,ok
170119,159,ok
170279,164,ok
170444,159,ok
170604,166,ok
170771,163,ok
170934,160,ok
171095,159,ok
171255,164,ok
171420,161,ok
171582,157,ok
171739,161,ok
171901,163,ok
172065,163,ok
172229,159,ok
172389,164,ok
172554,164,ok
172719,166,ok
172885,158,ok
173044,165,ok
173210,163,ok
173374,164,ok
173539,167,ok
173706,157,ok
173865,159,ok
174025,165,ok
174190,163,ok
174354,164,ok
174519,164,ok
174684,164,ok
174849,166,ok
175016,164,ok
175180,163,ok
175344,164,ok
175509,164,ok
175674,166,ok
175841,164,ok
176006,163,ok
176169,165,ok
176335,163,ok
176499,165,ok
176664,164,ok
176829,164,ok
176994,166,ok
177161,159,ok
177320,163,ok
177484,165,ok
177649,164,ok
177814,167,ok
177981,162,ok
178144,165,ok
178309,164,ok
178474,165,ok
178640,164,ok
178804,164,ok
178969,164,ok
179134,166,ok
179301,158,ok
179460,164,ok
179624,164,ok
179789,166,ok
179956,165,ok
180122,162,ok
180284,165,ok
180450,163,ok
180614,165,ok
180780,164,ok
180944,159,ok
181104,160,ok
181264,165,ok
181430,164,ok
181595,163,ok
181759,164,ok
181924,164,ok
182089,167,ok
182256,162,ok
182419,161,ok
182580,163,ok
182744,164,ok
182909,164,ok
183074,165,ok
183240,161,ok
183401,155,ok
183558,158,ok
183716,172,ok
183888,166,ok
184055,163,ok
184219,161,ok
184381,177,ok
184559,165,ok
184725,163,ok
184889,164,ok
185054,160,ok
185215,159,ok
185374,164,ok
185539,166,ok
185706,162,ok
185869,159,ok
186029,164,ok
186194,164,ok
186359,162,ok
186521,162,ok
186684,160,ok
186844,159,ok
187004,164,ok
187169,164,ok
187334,164,ok
187499,165,ok
187665,165,ok
187831,165,ok
187996,157,ok
188154,159,ok
188314,159,ok
188474,166,ok
188640,163,ok
188804,164,ok
188969,159,ok
189129,164,ok
189294,164,ok
189459,164,ok
189624,164,ok
189789,166,ok
189956,157,ok
190114,165,ok
